Timestamp,Accelerometer Value
2024-10-31 14:11:23.282,-3.6370118
2024-10-31 14:11:23.292,-1.1770971
2024-10-31 14:11:23.304,0.53838795
2024-10-31 14:11:23.312,2.0795534
2024-10-31 14:11:23.322,5.0373054
2024-10-31 14:11:23.332,6.498527
2024-10-31 14:11:23.342,37.54013
2024-10-31 14:11:23.354,-4.726928
2024-10-31 14:11:23.367,0.82309645
2024-10-31 14:11:23.372,-0.8805338
2024-10-31 14:11:23.388,0.81775606
2024-10-31 14:11:23.393,0.09518924
2024-10-31 14:11:23.401,3.8650346
2024-10-31 14:11:23.412,4.8376856
2024-10-31 14:11:23.422,3.9304328
2024-10-31 14:11:23.432,3.5968328
2024-10-31 14:11:23.442,2.6534822
2024-10-31 14:11:23.452,2.3495553
2024-10-31 14:11:23.462,1.9198968
2024-10-31 14:11:23.472,1.0918374
2024-10-31 14:11:23.482,0.24969955
2024-10-31 14:11:23.492,0.08486934
2024-10-31 14:11:23.503,-0.3171005
2024-10-31 14:11:23.513,-0.3546681
2024-10-31 14:11:23.524,0.035607956
2024-10-31 14:11:23.533,-0.44007748
2024-10-31 14:11:23.542,-1.3606592
2024-10-31 14:11:23.557,-2.0071738
2024-10-31 14:11:23.563,-2.5119433
2024-10-31 14:11:23.573,-2.9293358
2024-10-31 14:11:23.583,-3.6430914
2024-10-31 14:11:23.593,-4.1098037
2024-10-31 14:11:23.603,-4.3875103
2024-10-31 14:11:23.613,-4.616997
2024-10-31 14:11:23.623,-4.6135073
2024-10-31 14:11:23.633,-4.040733
2024-10-31 14:11:23.643,-4.1367097
2024-10-31 14:11:23.654,-4.13119
2024-10-31 14:11:23.663,-4.838408
2024-10-31 14:11:23.674,-5.4063406
2024-10-31 14:11:23.683,-5.9158397
2024-10-31 14:11:23.694,-5.8212543
2024-10-31 14:11:23.704,-5.9911017
2024-10-31 14:11:23.715,-5.790217
2024-10-31 14:11:23.723,-4.4554725
2024-10-31 14:11:23.733,-3.1222296
2024-10-31 14:11:23.743,-0.056525722
2024-10-31 14:11:23.759,2.9149356
2024-10-31 14:11:23.763,3.135867
2024-10-31 14:11:23.776,5.380123
2024-10-31 14:11:23.784,8.185452
2024-10-31 14:11:23.793,37.40262
2024-10-31 14:11:23.803,-3.9774806
2024-10-31 14:11:23.815,1.9096613
2024-10-31 14:11:23.823,0.07854023
2024-10-31 14:11:23.835,1.0028552
2024-10-31 14:11:23.852,0.21154577
2024-10-31 14:11:23.857,3.1577146
2024-10-31 14:11:23.865,4.793189
2024-10-31 14:11:23.875,3.5824013
2024-10-31 14:11:23.883,3.5132003
2024-10-31 14:11:23.893,2.2090144
2024-10-31 14:11:23.904,2.09354
2024-10-31 14:11:23.913,1.5972766
2024-10-31 14:11:23.923,2.029337
2024-10-31 14:11:23.933,2.7189567
2024-10-31 14:11:23.943,1.8780854
2024-10-31 14:11:23.953,0.2320186
2024-10-31 14:11:23.963,0.31833428
2024-10-31 14:11:23.974,-0.09426169
2024-10-31 14:11:23.983,-1.4074842
2024-10-31 14:11:23.995,-1.277771
2024-10-31 14:11:24.003,-1.7548426
2024-10-31 14:11:24.013,-2.3417673
2024-10-31 14:11:24.023,-2.7948983
2024-10-31 14:11:24.035,-2.687948
2024-10-31 14:11:24.043,-3.3148222
2024-10-31 14:11:24.053,-3.7191303
2024-10-31 14:11:24.063,-3.978658
2024-10-31 14:11:24.073,-4.015205
2024-10-31 14:11:24.084,-3.9889712
2024-10-31 14:11:24.093,-3.1818757
2024-10-31 14:11:24.105,-3.405142
2024-10-31 14:11:24.114,-4.2742105
2024-10-31 14:11:24.124,-4.9850335
2024-10-31 14:11:24.134,-5.5409765
2024-10-31 14:11:24.144,-6.1097426
2024-10-31 14:11:24.155,-6.120972
2024-10-31 14:11:24.164,-6.251661
2024-10-31 14:11:24.175,-6.593775
2024-10-31 14:11:24.184,-3.8868072
2024-10-31 14:11:24.197,-2.7186894
2024-10-31 14:11:24.205,1.7916391
2024-10-31 14:11:24.216,2.500063
2024-10-31 14:11:24.224,6.2763715
2024-10-31 14:11:24.234,6.7086916
2024-10-31 14:11:24.245,38.36867
2024-10-31 14:11:24.256,-6.875364
2024-10-31 14:11:24.265,-0.21578008
2024-10-31 14:11:24.274,-1.0175023
2024-10-31 14:11:24.284,0.8832239
2024-10-31 14:11:24.295,0.3053626
2024-10-31 14:11:24.304,6.5460706
2024-10-31 14:11:24.314,4.91366
2024-10-31 14:11:24.324,4.6968975
2024-10-31 14:11:24.335,3.5454779
2024-10-31 14:11:24.345,2.8009956
2024-10-31 14:11:24.356,1.8361568
2024-10-31 14:11:24.364,0.17860258
2024-10-31 14:11:24.374,0.38039586
2024-10-31 14:11:24.384,0.17931959
2024-10-31 14:11:24.394,-1.0849097
2024-10-31 14:11:24.404,-0.5608792
2024-10-31 14:11:24.414,-1.0814697
2024-10-31 14:11:24.425,-1.6410694
2024-10-31 14:11:24.434,-1.4662013
2024-10-31 14:11:24.445,-1.9405692
2024-10-31 14:11:24.455,-1.9411539
2024-10-31 14:11:24.465,-2.7898583
2024-10-31 14:11:24.475,-2.9151738
2024-10-31 14:11:24.485,-3.6497457
2024-10-31 14:11:24.496,-3.920952
2024-10-31 14:11:24.506,-4.694019
2024-10-31 14:11:24.518,-4.815838
2024-10-31 14:11:24.525,-4.8309536
2024-10-31 14:11:24.535,-4.241568
2024-10-31 14:11:24.545,-4.4587154
2024-10-31 14:11:24.556,-5.120908
2024-10-31 14:11:24.565,-5.7720485
2024-10-31 14:11:24.576,-6.524678
2024-10-31 14:11:24.585,-6.8252487
2024-10-31 14:11:24.595,-6.6213093
2024-10-31 14:11:24.606,-6.107675
2024-10-31 14:11:24.616,-5.214939
2024-10-31 14:11:24.626,-2.1158195
2024-10-31 14:11:24.639,-0.13754487
2024-10-31 14:11:24.645,2.5301383
2024-10-31 14:11:24.658,4.8027115
2024-10-31 14:11:24.667,7.0339036
2024-10-31 14:11:24.679,48.623596
2024-10-31 14:11:24.685,-4.662939
2024-10-31 14:11:24.696,-0.898138
2024-10-31 14:11:24.706,-0.27193788
2024-10-31 14:11:24.716,0.08325234
2024-10-31 14:11:24.725,0.17542835
2024-10-31 14:11:24.738,0.17710215
2024-10-31 14:11:24.758,0.5392361
2024-10-31 14:11:24.759,4.234227
2024-10-31 14:11:24.774,4.5581903
2024-10-31 14:11:24.776,3.506747
2024-10-31 14:11:24.787,2.7736433
2024-10-31 14:11:24.797,2.4808364
2024-10-31 14:11:24.806,1.880901
2024-10-31 14:11:24.816,1.9945611
