Timestamp,Depth
14:52:53.181,1.0570905
14:52:53.192,1.0824767
14:52:53.201,1.60266
14:52:53.212,1.6681658
14:52:53.222,2.1907713
14:52:53.233,2.0343077
14:52:53.242,2.2675893
14:52:53.253,1.9632313
14:52:53.262,1.7115932
14:52:53.272,1.9608321
14:52:53.282,2.2032113
14:52:53.292,1.8071424
14:52:53.302,0.93087393
14:52:53.312,1.9214723
14:52:53.322,0.98959935
14:52:53.332,0.5195514
14:52:53.342,1.4378388
14:52:53.352,1.6684539
14:52:53.362,2.322172
14:52:53.372,2.1550608
14:52:53.382,2.2229958
14:52:53.392,2.0738604
14:52:53.402,0.9741891
14:52:53.412,-0.4656449
14:52:53.422,-1.4805238
14:52:53.432,-2.007884
14:52:53.442,-3.9286642
14:52:53.452,-8.966908
14:52:53.461,-3.4875405
14:52:53.472,-25.803814
14:52:53.482,5.3357573
14:52:53.492,11.957487
14:52:53.502,0.27996022
14:52:53.512,-9.441201
14:52:53.522,0.18687956
14:52:53.532,-0.8096619
14:52:53.543,-5.6385856
14:52:53.553,-3.7835054
14:52:53.562,-2.5126653
14:52:53.572,-2.1289668
14:52:53.582,-2.871754
14:52:53.593,-1.844912
14:52:53.603,-1.3592379
14:52:53.612,-1.0428605
14:52:53.622,-0.20021755
14:52:53.632,0.99782103
14:52:53.643,0.9459643
14:52:53.652,0.812054
14:52:53.662,1.4804268
14:52:53.672,1.9991262
14:52:53.682,1.3193437
14:52:53.693,1.6542336
14:52:53.703,1.9609604
14:52:53.713,2.224251
14:52:53.724,2.018966
14:52:53.733,1.8035388
14:52:53.744,1.4553097
14:52:53.754,1.7828023
14:52:53.763,1.2004194
14:52:53.772,1.0714495
14:52:53.783,0.38082606
14:52:53.794,1.0746045
14:52:53.803,1.266534
14:52:53.813,1.2273697
14:52:53.823,1.2905965
14:52:53.833,1.4789873
14:52:53.843,1.2163216
14:52:53.853,1.6744289
14:52:53.863,3.1227655
14:52:53.873,2.6204016
14:52:53.882,3.1165442
14:52:53.893,2.3711584
14:52:53.902,0.9663582
14:52:53.914,-1.5397578
14:52:53.923,-2.5181441
14:52:53.933,-4.554063
14:52:53.943,-4.720238
14:52:53.953,-5.3117657
14:52:53.963,-26.299255
14:52:53.973,-0.9357184
14:52:53.983,14.516896
14:52:53.993,2.205641
14:52:54.003,-8.729519
14:52:54.013,1.2512873
14:52:54.023,0.10248218
14:52:54.033,-4.407292
14:52:54.043,-5.83771
14:52:54.053,-3.02825
